OBJECTID,PRE_DIR_TX,PRE_TYPE_T,NAME_TX,SUF_TYPE_T,SUF_DIR_TX,SUFFIX_TX,FULL_NAME,NEW_NM_ID
130294,,,JEFFREY,ROAD,,,JEFFREY RD,684304
130295,,,JENKINS,STREET,,,JENKINS ST,575267
130296,,,JEPPSON,AVENUE,,,JEPPSON AVE,773369
130297,,,JEWETT,TERRACE,,,JEWETT TER,695348
130298,,,JOHN,STREET,,,JOHN ST,733229
130299,,,JOHNSON,STREET,,,JOHNSON ST,805245
130300,,,JONATHAN,CIRCLE,,,JONATHAN CIR,842197
130301,,,JONES,STREET,,,JONES ST,781153
130302,,,JOSEPH,STREET,,,JOSEPH ST,849168
130784,,,IDEAL,ROAD,,,IDEAL RD,905133
130950,,,LOCUST,AVENUE,,,LOCUST AVE,852231
131064,,,LYON,PLACE,,,LYON PL,789216
131065,,,LYON,STREET,,,LYON ST,787215
131066,,,MABELLE,STREET,,,MABELLE ST,682251
131067,,,MACCLAREY,WAY,,,MACCLAREY WAY,614248
131068,,,MADELINE,STREET,,,MADELINE ST,635087
131069,,,MAGNOLIA,AVENUE,,,MAGNOLIA AVE,786491
131070,,,MAHER,STREET,,,MAHER ST,614203
131071,,,MAIN,STREET,,,MAIN ST,680157
131072,,,MALDEN,STREET,,,MALDEN ST,756447
131073,,,MALDEN,TERRACE,,,MALDEN TER,767436
131074,,,MALMO,STREET,,,MALMO ST,752105
131075,,,MALVERN,ROAD,,,MALVERN RD,706096
131076,,,MANHATTAN,ROAD,,,MANHATTAN RD,620250
131077,,,MANN,STREET,,,MANN ST,675201
131078,,,MAPLE,STREET,,,MAPLE ST,743217
131079,,,MAPLE TREE,LANE,,,MAPLE TREE LN,679187
131080,,,MAPLEWOOD,ROAD,,,MAPLEWOOD RD,651243
131081,,,MARANOOK,ROAD,,,MARANOOK RD,728437
131082,,,MARCH,STREET,,,MARCH ST,804208
131083,,,MARIE,STREET,,,MARIE ST,840174
131084,,,MARKET,STREET,,,MARKET ST,755233
131085,,,MARLBORO,STREET,,,MARLBORO ST,833229
131086,,,MARSHALL,STREET,,,MARSHALL ST,802232
131087,,,MARSHFIELD,STREET,,,MARSHFIELD ST,751390
131088,,,MARSTON,WAY,,,MARSTON WAY,720229
131089,,,MARY JANE,CIRCLE,,,MARY JANE CIR,688310
131090,,,MASSACHUSETTS,AVENUE,,,MASSACHUSETTS AVE,714259
131091,,,MASSASOIT,ROAD,,,MASSASOIT RD,833127
131092,,,HILMA,STREET,,,HILMA ST,760347
131093,,,HILTON,AVENUE,,,HILTON AVE,837185
131094,,,HINGHAM,ROAD,,,HINGHAM RD,713409
131095,,,HISCOX,STREET,,,HISCOX ST,672180
131096,,,HITCHCOCK,ROAD,,,HITCHCOCK RD,675144
131097,,,HJELM,AVENUE,,,HJELM AVE,810099
131098,,,HOBSON,AVENUE,,,HOBSON AVE,659182
131099,,,HOCKANUM,WAY,,,HOCKANUM WAY,724373
131100,,,HOLCOMBE,STREET,,,HOLCOMBE ST,775148
131101,,,HOLDEN,STREET,,,HOLDEN ST,698371
131102,,,HOLLAND,ROAD,,,HOLLAND RD,634141
131103,,,HOLLIS,STREET,,,HOLLIS ST,700160
131104,,,HOLLYWOOD,STREET,,,HOLLYWOOD ST,697186
131105,,,HOLT,AVENUE,,,HOLT AVE,757337
131106,,,HOME,STREET,,,HOME ST,734231
131107,,,HOMER,STREET,,,HOMER ST,711250
131108,,,HOMER WHEATON,STREET,,,HOMER WHEATON ST,796339
131109,,,HOMESTEAD,AVENUE,,,HOMESTEAD AVE,719144
131173,,,NORDICA,STREET,,,NORDICA ST,604279
131174,,,NORMAL,STREET,,,NORMAL ST,772222
131175,,,NORTH,PARKWAY,,,NORTH PKWY,790321
131176,,,NORTON,DRIVE,,,NORTON DR,736348
131177,,,NYLAND,STREET,,,NYLAND ST,803069
131178,,,OAK,STREET,,,OAK ST,728220
131179,,,OAKVIEW,STREET,,,OAKVIEW ST,848326
131180,,,OBERLIN,STREET,,,OBERLIN ST,696177
131181,,,OLEAN,STREET,,,OLEAN ST,584296
131182,,,OLEAN,STREET,SOUTH,,OLEAN ST SOUTH,597270
131183,,,ONANDAGA,STREET,,,ONANDAGA ST,801360
131184,,,ONTARIO,STREET,,,ONTARIO ST,795369
131185,,,OREAD,STREET,,,OREAD ST,721179
131186,,,ORLANDO,AVENUE,,,ORLANDO AVE,703414
131187,,,ORONO,STREET,,,ORONO ST,765468
131188,,,OSWALD,STREET,,,OSWALD ST,750100
131189,,,OTHELLO,ROAD,,,OTHELLO RD,869216
131190,,,OTSEGO,ROAD,,,OTSEGO RD,709282
131191,,,OTTER,TRAIL,,,OTTER TRAIL,669383
131192,,,OTTO,AVENUE,,,OTTO AVE,799102
131193,,,OUTLOOK,DRIVE,,,OUTLOOK DR,609199
131194,,,OXFORD,PLACE,,,OXFORD PL,728210
131195,,,OXFORD,STREET,,,OXFORD ST,729206
131196,,,PAGE,STREET,,,PAGE ST,696190
131197,,,PAINE,STREET,,,PAINE ST,767280
131198,,,PAKACHOAG,STREET,,,PAKACHOAG ST,709133
131199,,,PALACE GARDENS,ROAD,,,PALACE GARDENS RD,756042
131200,,,PALFREY,STREET,,,PALFREY ST,831229
131201,,,PALISADES,STREET,,,PALISADES ST,857202
131202,,,PALM,STREET,,,PALM ST,791175
131203,,,PALMER,STREET,,,PALMER ST,768241
131204,,,PARADOX,DRIVE,,,PARADOX DR,620291
131205,,,PARIS,AVENUE,,,PARIS AVE,597176
131206,,,PARK,AVENUE,,,PARK AVE,696213
131207,,,PARK TERRACE,ROAD,,,PARK TERRACE RD,795158
131208,,,PARK HILL,ROAD,,,PARK HILL RD,807058
131209,,,PARK VIEW,DRIVE,,,PARK VIEW DR,778321
131210,,,PARK VILLA,AVENUE,,,PARK VILLA AVE,760450
131211,,,PARKER,COURT,,,PARKER CT,764199
131212,,,PARKER,STREET,,,PARKER ST,690194
131213,,,PARKTON,AVENUE,,,PARKTON AVE,691358
131214,,,PARSONS HILL,DRIVE,,,PARSONS HILL DR,597152
131215,,,PASADENA,PARKWAY,,,PASADENA PKWY,836343
131216,,,PATCH,STREET,,,PATCH ST,776241
131217,,,PATCH RESERVOIR,DRIVE,,,PATCH RESERVOIR DR,612228
131218,,,PATTISON,STREET,,,PATTISON ST,764171
131219,,,PAUL,STREET,,,PAUL ST,776382
131220,,,PAUL REVERE,ROAD,,,PAUL REVERE RD,680295
131221,,,SHORE,DRIVE,,,SHORE DR,715358
131222,,,VIRGINIA,ROAD,,,VIRGINIA RD,584274
131223,,,WABASH,AVENUE,,,WABASH AVE,777145
131224,,,WAITE,STREET,,,WAITE ST,795228
131225,,,GOOD HARBOR,DRIVE,,,GOOD HARBOR DR,778478
131226,,,FATIMA,LANE,,,FATIMA LN,810388
131227,,,THIRD,ROAD,,,THIRD RD,850260
131283,,,UPLAND GARDENS,DRIVE,,,UPLAND GARDENS DR,738059
131284,,,UPSALA,STREET,,,UPSALA ST,764133
131285,,,UTAH,STREET,,,UTAH ST,881126
131286,,,UTICA,DRIVE,,,UTICA DR,612149
131287,,,UXBRIDGE,STREET,,,UXBRIDGE ST,780284
131288,,,VALE,STREET,,,VALE ST,784166
131289,,,VALENTE,DRIVE,,,VALENTE DR,907111
131290,,,VALLEY,STREET,,,VALLEY ST,715185
131291,,,VALLEY HILL,DRIVE,,,VALLEY HILL DR,693264
131292,,,VERNON,STREET,,PLACE,VERNON ST PL,754131
131293,,,WALL,STREET,,COURT,WALL ST CT,785189
131294,,,WHITNEY,STREET,,COURT,WHITNEY ST CT,745143
131295,,,WINTER,STREET,,COURT,WINTER ST CT,761193
131296,,,WOODMAN,ROAD,,,WOODMAN RD,655222
131297,,,LAWTON,STREET,,,LAWTON ST,840126
131298,,,LAXELL,AVENUE,,,LAXELL AVE,768353
131299,,,LAZELLE,STREET,,,LAZELLE ST,735305
131300,,,LEBANON,STREET,,,LEBANON ST,621108
131301,,,LEDGECREST,DRIVE,,,LEDGECREST DR,584167
131302,,,ROLAND,ROAD,,,ROLAND RD,767408
131303,,,ROLFE,AVENUE,,,ROLFE AVE,836119
131304,,,ROLLINGWOOD,DRIVE,,,ROLLINGWOOD DR,671293
131305,,,ROLLINSON,ROAD,,,ROLLINSON RD,783398
131306,,,ROMOLA,ROAD,,,ROMOLA RD,693314
131307,,,RONALD,DRIVE,,,RONALD DR,875176
131308,,,RONDEAU,COURT,,,RONDEAU CT,790199
131309,,,ROSAMOND,STREET,,,ROSAMOND ST,788157
131310,,,ROSE,LANE,,,ROSE LN,759019
131311,,,FERRARO,STREET,,,FERRARO ST,875116
131312,,,CRISTY,STREET,,,CRISTY ST,692162
131313,,,TARA,LANE,,,TARA LN,774390
131314,,,TARRYTOWN,LANE,,,TARRYTOWN LN,547285
131315,,,TATMAN,STREET,,,TATMAN ST,758084
131316,,,TATNUCK,GARDENS,,,TATNUCK GARDENS,593282
131317,,,TATTAN FARM,ROAD,,,TATTAN FARM RD,665364
131318,,,TAUNTON,STREET,,,TAUNTON ST,784140
131319,,,TAYLOR,STREET,,,TAYLOR ST,753170
131320,,,TECONNETT,PATH,,,TECONNETT PATH,859306
131321,,,TEDDY,ROAD,,,TEDDY RD,607145
131322,,,TEMPLE,STREET,,,TEMPLE ST,760197
131323,,,TENNYSON,STREET,,,TENNYSON ST,734093
131324,,,TERRACE,DRIVE,,,TERRACE DR,690270
131325,,,TEWKESBURY,ROAD,,,TEWKESBURY RD,618194
131326,,,THAYER,COURT,,,THAYER CT,706171
131327,,,THAYER,STREET,,,THAYER ST,665180
131328,,,THIRD,STREET,,,THIRD ST,613182
131329,,,THISTLE,LANE,,,THISTLE LN,644194
131330,,,THOMAS,STREET,,,THOMAS ST,754227
131331,,,THORNDYKE,ROAD,,,THORNDYKE RD,784353
131332,,,THORNE,STREET,,,THORNE ST,792191
131333,,,THORNTON,ROAD,,,THORNTON RD,774340
131334,,,TROWBRIDGE,CIRCUIT,,,TROWBRIDGE CIRCUIT,667094
131335,,,TIFFANY,AVENUE,,,TIFFANY AVE,819134
131336,,,TIHONET,STREET,,,TIHONET ST,613285
131393,,,TILBURY,STREET,,,TILBURY ST,622094
131394,,,TRAHAN,AVENUE,,,TRAHAN AVE,832176
131395,,,PIEDMONT,COURT,,,PIEDMONT CT,717186
131396,,,CARO,STREET,,,CARO ST,713118
131397,,,DIGHTON,STREET,,,DIGHTON ST,685090
131398,,,DREXEL,STREET,,,DREXEL ST,609283
131399,,,VICTORIA,AVENUE,,,VICTORIA AVE,757079
131400,,,FAIRFIELD,STREET,,,FAIRFIELD ST,675184
131401,,,COBURN,AVENUE,,,COBURN AVE,859215
131402,,,RED WING,LANE,,,RED WING LN,687326
131403,,,KATAHDIN,STREET,,,KATAHDIN ST,775468
131404,,,ISLAND,ROAD,,,ISLAND RD,658090
131405,,,MONTAGUE,STREET,,,MONTAGUE ST,639148
131406,,,OLD LINCOLN,STREET,,,OLD LINCOLN ST,756246
131407,,,BUCKINGHAM,STREET,,,BUCKINGHAM ST,783298
131408,,,BLAINE,AVENUE,,,BLAINE AVE,622126
131409,,,ANSONIA,ROAD,,,ANSONIA RD,858277
131410,,,ANTOINE,STREET,,,ANTOINE ST,624093
131411,,,APOLLO,ROAD,,,APOLLO RD,696311
131412,,,APRICOT,STREET,,,APRICOT ST,589134
131413,,,APTHORP,STREET,,,APTHORP ST,784460
131414,,,ARAPAHO,ROAD,,,ARAPAHO RD,716377
131415,,,ARARAT,STREET,,,ARARAT ST,721397
131416,,,ARBOR VITAE,STREET,,,ARBOR VITAE ST,647144
131417,,,ARBORETUM,DRIVE,,,ARBORETUM DR,730070
131418,,,ARBORWOOD,DRIVE,,,ARBORWOOD DR,827155
131419,,,ARBUTUS,ROAD,,,ARBUTUS RD,782400
131420,,,ARBUTUS,STREET,,,ARBUTUS ST,838137
131421,,,ARCADIA,STREET,,,ARCADIA ST,851151
131422,,,ARCTIC,STREET,,,ARCTIC ST,770198
131423,,,ARDEN,COURT,,,ARDEN CT,771410
131424,,,ARDEN,ROAD,,,ARDEN RD,771409
131425,,,ARDMORE,ROAD,,,ARDMORE RD,698299
131426,,,ARENA,STREET,,,ARENA ST,765417
131427,,,ARLETTA,AVENUE,,,ARLETTA AVE,611249
131428,,,ARLINE,STREET,,,ARLINE ST,752097
131429,,,ARLINGTON,STREET,,,ARLINGTON ST,766169
131430,,,ARMANDALE,STREET,,,ARMANDALE ST,599130
131431,,,ARMORY,STREET,,,ARMORY ST,711151
131432,,,ARNOLD,ROAD,,,ARNOLD RD,754032
131433,,,AROOSTOOK,STREET,,,AROOSTOOK ST,766462
131434,,,RUTHVEN,AVENUE,,,RUTHVEN AVE,737310
131435,,,RUTLAND,TERRACE,,,RUTLAND TER,715267
131436,,,RUTLEDGE,STREET,,,RUTLEDGE ST,787141
131437,,,RYDAL,STREET,,,RYDAL ST,619248
131438,,,RYDBERG,TERRACE,,,RYDBERG TER,751045
131439,,,SACHEM,AVENUE,,,SACHEM AVE,797366
131440,,,SAGAMORE,ROAD,,,SAGAMORE RD,725278
131441,,,SALEM,STREET,,,SALEM ST,747199
131442,,,SALFORD,STREET,,,SALFORD ST,787162
131443,,,SALISBURY,CRAG,,,SALISBURY CRAG,705255
131444,,,SALISBURY,LANE,,,SALISBURY LN,682285
131445,,,SALISBURY,STREET,,,SALISBURY ST,683289
131446,,,SAMOSET,ROAD,,,SAMOSET RD,803158
131337,,,TIMROD,DRIVE,,,TIMROD DR,593152
131505,,,TAJ,DRIVE,,,TAJ DR,655373
131506,,,TALLAWANDA,DRIVE,,,TALLAWANDA DR,618145
131507,,,TAMAR,AVENUE,,,TAMAR AVE,850104
131508,,,MCKINLEY,ROAD,,,MCKINLEY RD,777283
131509,,,MEADE,STREET,,,MEADE ST,745175
131510,,,MEADOW,LANE,,,MEADOW LN,557270
131511,,,MECHANIC,STREET,,,MECHANIC ST,746213
131512,,,MEDFIELD,STREET,,,MEDFIELD ST,751450
131513,,,MELBOURNE,STREET,,,MELBOURNE ST,756041
131514,,,MELLOR,AVENUE,,,MELLOR AVE,766356
131515,,,MELROSE,STREET,,,MELROSE ST,782308
131516,,,MELVILLE,STREET,,,MELVILLE ST,772298
131517,,,MEOLA,AVENUE,,,MEOLA AVE,774475
131518,,,MERCHANT,STREET,,,MERCHANT ST,596130
131519,,,MERIDALE,ROAD,,,MERIDALE RD,575127
131520,,,MERLIN,COURT,,,MERLIN CT,625281
131521,,,MERRICK,STREET,,,MERRICK ST,713214
131522,,,MERRIFIELD,STREET,,,MERRIFIELD ST,779235
131523,,,MERRILL,ROAD,,,MERRILL RD,733328
131524,,,MERRIWETHER,ROAD,,,MERRIWETHER RD,620192
131525,,,METCALF,STREET,,,METCALF ST,711269
131526,,,MICHIGAN,ROAD,,,MICHIGAN RD,780408
131527,,,RICHARDSON,TERRACE,,,RICHARDSON TER,673240
131528,,,RICHLAND,STREET,,,RICHLAND ST,756167
131529,,,RICHMOND,AVENUE,,,RICHMOND AVE,663268
131530,,,RIDGE,STREET,,,RIDGE ST,796197
131531,,,RIDGEWOOD,ROAD,,,RIDGEWOOD RD,719408
131532,,,RIDGLEY,STREET,,,RIDGLEY ST,754347
131533,,,RIEDL,PLACE,,,RIEDL PL,704214
131534,,,RILEY,STREET,,,RILEY ST,731149
131535,,,RIPLEY,PLACE,,,RIPLEY PL,710170
131536,,,RIPLEY,STREET,,,RIPLEY ST,708170
131537,,,RISSO,COURT,,,RISSO CT,784219
131538,,,RITTENHOUSE,ROAD,,,RITTENHOUSE RD,653272
131539,,,RIVERSIDE,STREET,,,RIVERSIDE ST,721135
131540,,,ROALD,STREET,,,ROALD ST,726309
131541,,,ROATH,STREET,,,ROATH ST,827175
131542,,,ROB ROY,ROAD,,,ROB ROY RD,656229
131543,,,ROBERT,STREET,,,ROBERT ST,849183
131544,,,ROBERTSON,ROAD,,,ROBERTSON RD,577263
131545,,,ROBIN,ROAD,,,ROBIN RD,808201
131546,,,ROCHELLE,STREET,,,ROCHELLE ST,698404
131547,,,ROCK,AVENUE,,,ROCK AVE,770300
131548,,,ROCKDALE,STREET,,,ROCKDALE ST,752387
131549,,,ROCKINGHAM,PLACE,,,ROCKINGHAM PL,828141
131550,,,ROCKPORT,ROAD,,,ROCKPORT RD,778290
131551,,,ROCKRIMMON,ROAD,,,ROCKRIMMON RD,564267
131552,,,ROCKRIMMON,WAY,,,ROCKRIMMON WAY,567264
131553,,,ROCKWELL,STREET,,,ROCKWELL ST,656088
131554,,,ROCKWOOD,AVENUE,,,ROCKWOOD AVE,557277
131555,,,RODBY,STREET,,,RODBY ST,728397
131556,,,RODNEY,STREET,,,RODNEY ST,785253
131557,,,ROGERS,DRIVE,,,ROGERS DR,879177
131616,,,QUINSIGAMOND,PLACE,,,QUINSIGAMOND PL,768091
131617,,,VETERANS,AVENUE,,,VETERANS AVE,659166
131618,,,VICTOR,AVENUE,,,VICTOR AVE,609115
131619,,,SARATOGA,DRIVE,,,SARATOGA DR,688401
131620,,,SARGENT,COURT,,,SARGENT CT,721171
131621,,,SARGENT,STREET,,,SARGENT ST,733176
131622,,,SAUGUS,PLACE,,,SAUGUS PL,679138
131623,,,AIRDALE,ROAD,,,AIRDALE RD,782129
131624,,,CLYDE,ROAD,,,CLYDE RD,768409
131625,,,DODGE PARK,ROAD,,,DODGE PARK RD,759336
131626,,,ODD FELLOWS,AVENUE,,,ODD FELLOWS AVE,762345
131627,,,TAFT,STREET,,,TAFT ST,696137
131628,,,TASHOTA,ROAD,,,TASHOTA RD,575280
131629,,,BATCHELOR,COURT,,,BATCHELOR CT,751060
131630,,,BOOK,PLACE,,,BOOK PL,723096
131631,,,BROOKVALE,LANE,,,BROOKVALE LN,610306
131633,,,CRAGIE,STREET,,,CRAGIE ST,832115
131634,,,CREST,STREET,,,CREST ST,814194
131635,,,EDGEHILL,STREET,,,EDGEHILL ST,701098
131636,,,GUSTAVUS,AVENUE,,,GUSTAVUS AVE,798076
131638,,,MEREDITH,ROAD,,,MEREDITH RD,729312
131639,,,MILTON,PLACE,,,MILTON PL,738280
130642,,,BITTERSWEET,BOULEVARD,,,BITTERSWEET BLVD,732082
130643,,,SNOWBERRY,CIRCLE,,,SNOWBERRY CIR,733080
130644,,,INDIGO,CIRCLE,,,INDIGO CIR,734083
130645,,,CHERRY BLOSSOM,CIRCLE,,,CHERRY BLOSSOM CIR,806340
130646,,,SOURWOOD,CIRCLE,,,SOURWOOD CIR,805342
130647,,,SILVER LINDEN,LANE,,,SILVER LINDEN LN,801350
130648,,,BASSWOOD,BOULEVARD,,,BASSWOOD BLVD,799349
130649,,,PAPER BIRCH,PATH,,,PAPER BIRCH PATH,803345
130650,,,PORTO RICO,ROAD,,,PORTO RICO RD,597085
130651,,,KIARA,DRIVE,,,KIARA DR,835223
130657,,,BURNCOAT,HEIGHTS,,,BURNCOAT HTS,779443
130658,,,WRENTHAM,ROAD,,,WRENTHAM RD,622279
130659,,,STONE HOUSE HILL,ROAD,,,"STONE HOUSE HILL RD, HOLDEN",568328
130660,,,MARIA,LANE,,,MARIA LN,808397
130661,,,BOYS & GIRLS CLUB,WAY,,,BOYS & GIRLS CLUB WAY,705168
130662,,,WINDHAM,STREET,,,WINDHAM ST,756145
130663,,,WINDSOR,STREET,,,WINDSOR ST,774271
130664,,,WINFIELD,PLACE,,,WINFIELD PL,686199
130665,,,WINFIELD,STREET,,,WINFIELD ST,691198
130666,,,WINIFRED,AVENUE,,,WINIFRED AVE,680248
130667,,,WINNECONNETT,ROAD,,,WINNECONNETT RD,858273
130668,,,WINNIPEG,STREET,,,WINNIPEG ST,791070
130669,,,WINSLOW,STREET,,,WINSLOW ST,707208
130670,,,WINSTON,ROAD,,,WINSTON RD,788414
130671,,,WINTER,STREET,,,WINTER ST,760193
130672,,,WINTER HILL,DRIVE,,,WINTER HILL DR,687357
130673,,,WINTHROP,STREET,,,WINTHROP ST,768158
130674,,,WISER,AVENUE,,,WISER AVE,770078
130785,,,INNOVATION,DRIVE,,,INNOVATION DR,837262
130786,,,INVERNESS,AVENUE,,,INVERNESS AVE,825166
130787,,,IROQUOIS,STREET,,,IROQUOIS ST,630211
130788,,,IVANHOE,ROAD,,,IVANHOE RD,664242
130789,,,IVES,STREET,,,IVES ST,675142
130790,,,JACQUES,STREET,,,JACQUES ST,661133
130791,,,JAMESBURY,DRIVE,,,JAMESBURY DR,674287
130792,,,JASMINE,DRIVE,,,JASMINE DR,651376
130793,,,JENNINGS,STREET,,,JENNINGS ST,858165
130794,,,JOLMA,ROAD,,,JOLMA RD,863148
130795,,,JOPPA,ROAD,,,JOPPA RD,567266
130796,,,JUNIPER,ROAD,,,JUNIPER RD,583285
130797,,,KANSAS,STREET,,,KANSAS ST,735145
130798,,,KELLEY,SQUARE,,,KELLEY SQ,755180
130799,,,KENDIG,STREET,,,KENDIG ST,717107
130800,,,KENILWORTH,ROAD,,,KENILWORTH RD,649256
130801,,,KENSINGTON,HEIGHTS,,,KENSINGTON HTS,652252
130802,,,KENWOOD,AVENUE,,,KENWOOD AVE,766319
130803,,,KIMBALL,STREET,,,KIMBALL ST,700353
130804,,,KING PHILIP,ROAD,,,KING PHILIP RD,763358
130805,,,KINNICUTT,ROAD,SOUTH,,KINNICUTT RD SOUTH,675252
130806,,,KITTERY,STREET,,,KITTERY ST,818209
130807,,,KNOX,STREET,,,KNOX ST,647095
130808,,,LAKE,AVENUE,NORTH,,LAKE AVE NORTH,863293
130809,,,MATTHEW,PLACE,,,MATTHEW PL,756189
130810,,,MAVERICK,ROAD,,,MAVERICK RD,868220
130811,,,MAY,STREET,,,MAY ST,655206
130812,,,MAYFIELD,STREET,,,MAYFIELD ST,684198
130813,,,MAYWOOD,PLACE,,,MAYWOOD PL,681164
130814,,,MCCLINTOCK,AVENUE,,,MCCLINTOCK AVE,856106
130815,,,MCRAE,COURT,,,MCRAE CT,820245
130816,,,MEADOWBROOK,ROAD,,,MEADOWBROOK RD,664301
130817,,,MENDON,STREET,,,MENDON ST,781177
130818,,,MERCURY,DRIVE,,,MERCURY DR,670391
130819,,,MERTON,ROAD,,,MERTON RD,767311
130820,,,MIAMI,STREET,,,MIAMI ST,829352
130821,,,MIDDLESEX,AVENUE,,,MIDDLESEX AVE,851184
130822,,,MIDGLEY,LANE,,,MIDGLEY LN,842118
130823,,,MILDRED,AVENUE,,,MILDRED AVE,599111
130824,,,MILITARY,ROAD,,,MILITARY RD,714271
130825,,,MILL,STREET,,,MILL ST,615200
130826,,,MILL POND,ROAD,,,MILL POND RD,605254
130827,,,MILLBROOK,STREET,,,MILLBROOK ST,757303
130828,,,MILTON,STREET,,,MILTON ST,737288
130829,,,MINERVA,STREET,,,MINERVA ST,845092
130830,,,MINOTS,STREET,,,MINOTS ST,825222
130831,,,MINTHORNE,STREET,,,MINTHORNE ST,657187
130832,,,MISCOE,ROAD,,,MISCOE RD,838105
130833,,,MODOC,STREET,,,MODOC ST,854180
130834,,,MODRED,COURT,,,MODRED CT,625278
130835,,,MOEN,STREET,,,MOEN ST,759259
130836,,,MOHAVE,ROAD,,,MOHAVE RD,714379
130837,,,MOHAWK,AVENUE,,,MOHAWK AVE,621084
130838,,,MOHICAN,ROAD,,,MOHICAN RD,858270
130839,,,MONADNOCK,ROAD,,,MONADNOCK RD,717282
130951,,,HATFIELD,STREET,,,HATFIELD ST,778155
130952,,,UNNAMED,ROAD,,,UNNAMED RD,694279
130953,,,CENTURY,DRIVE,,,CENTURY DR,829396
130954,,,ABBOTT,PLACE,,,ABBOTT PL,692213
130955,,,ABBOTT,STREET,,,ABBOTT ST,691206
130956,,,ABBY,STREET,,,ABBY ST,685408
130957,,,ABINGTON,STREET,,,ABINGTON ST,607113
130958,,,ACADEMY,STREET,,,ACADEMY ST,712273
130959,,,ACCOMMODATION,STREET,,,ACCOMMODATION ST,757120
130960,,,ACTON,STREET,,,ACTON ST,791164
130961,,,ACUSHNET,AVENUE,,,ACUSHNET AVE,795365
130962,,,ADA,STREET,,,ADA ST,613222
130963,,,ADAMS,STREET,,,ADAMS ST,809241
130964,,,ADDISON,STREET,,,ADDISON ST,787166
130965,,,ADELAIDE,CIRCLE,,,ADELAIDE CIR,796454
130966,,,ADELLE,CIRCUIT,,,ADELLE CIRCUIT,759056
130967,,,ADMIRAL,AVENUE,,,ADMIRAL AVE,605183
130968,,,ADOLPH,STREET,,,ADOLPH ST,792248
130969,,,AETNA,STREET,,,AETNA ST,777175
130970,,,AGATE,AVENUE,,,AGATE AVE,862228
130971,,,AGAWAM,STREET,,,AGAWAM ST,671153
130972,,,AIRLIE,STREET,,,AIRLIE ST,763372
130973,,,AIRPORT,DRIVE,,,AIRPORT DR,584240
130974,,,AITCHISON,STREET,,,AITCHISON ST,830245
130975,,,ALAMEDA,ROAD,,,ALAMEDA RD,833134
130976,,,ALAMO,STREET,,,ALAMO ST,817159
130977,,,ALBANY,STREET,,,ALBANY ST,793217
130978,,,ALBEMARLE,STREET,,,ALBEMARLE ST,679356
130979,,,ALBERT,STREET,,,ALBERT ST,695158
130980,,,ALBION,STREET,,,ALBION ST,783109
130981,,,ALCOTT,STREET,,,ALCOTT ST,761144
130982,,,ALDEN,STREET,,,ALDEN ST,714186
130983,,,ALDENA,ROAD,,,ALDENA RD,580123
130984,,,ALDER,STREET,,,ALDER ST,723320
130985,,,ALEXANDER,ROAD,,,ALEXANDER RD,722315
130986,,,ALGONQUIN,ROAD,,,ALGONQUIN RD,705284
130987,,,ALLEN,COURT,,,ALLEN CT,742205
130988,,,ALLEN,STREET,,,ALLEN ST,713178
130989,,,ALLENDALE,STREET,,,ALLENDALE ST,723194
130990,,,ALLISON,CIRCLE,,,ALLISON CIR,793454
130991,,,ALLSTON,AVENUE,,,ALLSTON AVE,817145
130992,,,ALMA,STREET,,,ALMA ST,848158
130993,,,ALMONT,AVENUE,,,ALMONT AVE,799190
130994,,,ALPINE,STREET,,,ALPINE ST,760156
130995,,,ALSADA,DRIVE,,,ALSADA DR,615149
130996,,,ALVARADO,AVENUE,,,ALVARADO AVE,855232
130997,,,AMANOLA,AVENUE,,,AMANOLA AVE,817207
130998,,,AMBER,STREET,,,AMBER ST,603201
130999,,,AMES,STREET,,,AMES ST,765135
131000,,,AMESBURY,STREET,,,AMESBURY ST,850328
131001,,,AMHERST,STREET,,,AMHERST ST,676258
131002,,,ANCONA,ROAD,,,ANCONA RD,820214
131003,,,ANDERSON,AVENUE,,,ANDERSON AVE,842185
131004,,,ANDOVER,STREET,,,ANDOVER ST,752356
131005,,,ANDREWS,AVENUE,,,ANDREWS AVE,810307
131006,,,ANDY,ROAD,,,ANDY RD,593264
131110,,,HOOPER,STREET,,,HOOPER ST,777251
130675,,,WISTERIA,STREET,,,WISTERIA ST,836145
130676,,,WOBURN,STREET,,,WOBURN ST,750385
130677,,,WOODBINE,STREET,,,WOODBINE ST,674165
130678,,,WOODBURY,STREET,,,WOODBURY ST,734304
130679,,,WOODCLIFFE,AVENUE,,,WOODCLIFFE AVE,825111
130680,,,WOODFORD,STREET,,,WOODFORD ST,775143
130681,,,WOODLAND,PARKWAY,,,WOODLAND PKWY,694175
130682,,,WOODLAND,STREET,,,WOODLAND ST,699181
130683,,,ATLAS,STREET,,,ATLAS ST,882133
130684,,,BARRY,ROAD,,EXTENSION,BARRY RD EXT,668353
130685,,,BATES,AVENUE,,,BATES AVE,806306
130686,,,BAUER,LANE,,,BAUER LN,598120
130687,,,BAUER,STREET,,,BAUER ST,599121
130688,,,BLOSSOM,STREET,,,BLOSSOM ST,705218
130689,,,BLUE BELL,ROAD,,,BLUE BELL RD,785409
130690,,,BOARDMAN,STREET,,,BOARDMAN ST,735325
130691,,,BOLTON,STREET,,,BOLTON ST,782132
